txn_datetime,txn_month,txn_year,user_id,win_amount,win_count,deposit_amount,deposit_count,total_unique_players,table_count,game_played_count,wager_amount,wager_rejoin_amount,partner_wager_amount,partner_rake_amount,partner_won_amount,other_cost,rake_amount,rejoin_rake_amount,cash_as_bonus,bonus_as_bonus,rc_cash_as_bonus,rc_bonus_as_bonus,withdrawal_amount,withdrawal_count,cg_wager_amount,cg_wager_count,cg_wager_refund,cg_wager_refund_count,cg_winning_amount,cg_won_count,cg_bonus_amount,cg_bonus_count,Platform_fee,Platform_fee_count,first_time_depositdate,DEPOSIT_TYPE,mg_wager_amount,mg_wager_count,mg_wager_refund,mg_wager_refund_count,mg_winning_amount,mg_won_count,mg_platform_fee,Withdrawal_Balance,ante_wgr_amount,ante_wgr_count,call_wgr_amount,call_wgr_count,ante_wgr_refund_amount,ante_wgr_refund_count,call_wgr_refund_amount,call_wgr_refund_count,ante_win_amount,ante_won_count,call_win_amount,call_won_count,casino_holdem_platform_fee,casino_holdem_platform_count,one_day_teen_patti_wgr_amount,one_day_teen_patti_wgr_count,one_day_teen_patti_wgr_refund_amount,one_day_teen_patti_wgr_refund_count,one_day_teen_patti_won_amount,one_day_teen_patti_won_count,one_day_teen_patti_platform_fee,one_day_teen_patti_platform_count,session_count,session_time_in_minutes
8/17/2024,1,2024,1E+11,431,11,4194,5,2,2,4719,2337,1181,686,2910,197,598,2289,4902,4406,3582,2941,2192,2962,1975,1511,2987,4738,3299,3950,2526,2282,1093,709,2726,994,1672,92,3863,1016,4962,4179,3980,4123,4290,289,2407,1621,1464,4639,1814,3774,1988,2199,3362,909,4591,544,4089,543,1577,520,318,407,2911,1386,1256,5,94
4/28/2024,5,2024,1E+11,41,44,3472,9,3,12,922,2444,4910,184,444,183,3267,4447,3044,1963,2438,347,2199,1514,1794,1214,927,4024,3774,3226,2262,1596,3381,4079,2797,3223,3014,3745,3477,3780,3765,4823,4042,3724,4314,1200,3560,3488,3114,4090,2764,1600,1112,1412,4402,524,2580,1160,4729,3964,1291,732,1178,1530,1566,812,2221,8,159
4/3/2024,6,2024,1E+11,432,4,1222,0,3,9,642,85,680,609,4994,1509,3556,3111,1538,3219,2387,4932,2183,4458,1919,3906,2238,2222,2491,132,4539,3397,464,3407,4466,4058,3504,4049,648,947,456,4883,2111,1011,3625,3139,2885,2243,3778,1262,1373,2735,491,3014,2866,2315,4040,4193,4101,4931,2543,164,728,3159,1599,3711,107,10,192
11/24/2024,11,2024,1E+11,541,42,4253,9,2,11,1233,2856,4039,3066,3829,2048,2063,3755,131,4289,2189,1826,3749,3278,2561,1203,4214,2294,4360,3973,3500,4383,4010,2259,14,1766,28,1356,1013,164,2228,2729,4859,3984,1773,3969,1791,2579,4077,970,4114,298,867,2901,3881,2482,1991,628,4719,3369,3324,4681,1591,4105,2073,1159,3810,2,158
9/13/2024,9,2024,1E+11,203,30,471,18,4,12,1232,2749,2220,267,108,3748,101,1224,0,994,3220,1544,4094,47,2020,3276,2565,2477,2690,2377,480,2844,4779,1434,4672,3555,4056,1849,3188,3872,3610,4066,1874,355,2612,1624,2660,1543,1083,3592,1397,2875,1581,3025,4609,2235,3831,4963,2512,2518,4873,3358,3522,3000,2138,375,1306,8,120
7/28/2024,10,2024,1E+11,527,8,4512,12,1,12,3160,1973,480,1752,4306,461,3333,4785,2242,2076,4955,390,1425,4435,868,4752,3315,2984,1566,2933,1790,2997,614,4518,1222,2286,90,4557,3431,2530,3627,2553,1822,3941,341,211,3161,3808,4255,154,3975,4586,2639,1194,658,3018,3488,2881,1599,3250,1656,2064,275,3722,3008,2282,1068,3,102
9/21/2024,8,2024,1E+11,704,14,4612,5,1,2,4068,611,2681,1313,1190,4411,1340,2642,1592,3328,3528,4609,4464,2868,998,4723,3050,4053,1042,1856,4105,3938,1436,604,325,3215,3926,2317,4346,3152,1008,2777,1916,1568,1641,4852,2255,1503,2170,2855,4205,224,1449,4713,415,3012,1258,2585,1230,4803,3951,4344,3285,4673,3759,2891,2405,3,107
5/29/2024,6,2024,1E+11,191,0,2781,12,3,7,4326,450,3278,3329,1567,1590,1515,3711,1709,1583,1977,975,1825,4596,4395,3861,3708,3183,4093,864,3634,872,3791,2360,1083,4037,1764,415,3883,3008,2217,3352,907,4991,3582,785,783,338,3055,4771,417,4529,2276,916,718,1143,2571,709,4114,4990,2738,2720,4477,2034,3853,4900,1429,15,147
5/6/2024,10,2024,1E+11,48,8,2572,4,2,6,956,4046,352,3619,1271,904,3630,4008,934,1403,2404,2303,4153,3315,480,3767,467,1476,2428,2940,3841,2887,3442,25,4827,4714,4684,4137,217,3695,4184,1309,3183,2197,3495,4722,1765,1515,1991,2186,924,1262,3450,3085,2047,3068,3024,2383,603,4146,1597,2474,1552,411,1830,3111,2082,9,75
10/4/2024,12,2024,1E+11,771,4,296,18,2,5,2576,3232,2642,155,2447,4869,2097,2936,4415,3780,3288,1043,857,3951,2375,3359,3545,4098,3897,4754,3550,798,3107,1919,978,1682,800,125,710,1278,2975,2597,2480,4774,1059,3754,3676,3959,2672,4787,681,3416,4195,1721,2639,3663,1545,4681,3490,3782,3835,2048,3839,1829,4165,936,4484,13,30
6/14/2024,6,2024,1E+11,725,1,1070,10,2,9,2423,1622,3071,1867,3284,4311,4376,1246,1305,2731,2520,3227,3569,4668,2027,3632,4680,1011,3752,4182,3773,3454,3464,3917,2963,1793,4448,1919,1886,53,4828,4677,1933,2411,4407,2143,1809,569,3841,760,4151,1711,4414,4096,4633,318,4927,1284,3218,3266,1447,41,2509,2701,168,2288,2462,11,182
6/10/2024,10,2024,1E+11,447,9,2825,3,1,8,3579,3286,133,1113,4675,823,3270,1410,1667,4414,2688,4079,4798,1778,3272,324,3300,1574,1797,1336,2720,2126,1822,2899,1393,4391,296,2560,3412,3466,850,4558,932,696,2554,3843,1975,1659,1493,188,3808,122,3539,4655,1152,3917,3032,2256,4982,419,2118,4724,1798,2324,2093,1938,658,4,175
12/6/2024,3,2024,1E+11,149,3,3228,18,2,11,4904,3375,1897,4497,1693,3824,1463,3354,3831,3020,4727,2355,910,4944,1803,1918,2278,3574,1576,3596,3256,2511,2388,367,155,1403,381,1960,3383,4330,4060,3229,3763,2238,383,2778,4473,1976,3114,4149,1935,1035,1549,3350,3689,2219,286,2953,796,1001,4373,1020,4446,2254,1006,3853,3348,12,78
1/9/2024,1,2024,1E+11,888,1,1687,15,2,12,4268,2799,1194,1626,3864,3056,4968,1274,1885,623,2621,3164,433,3910,2475,1326,2897,4627,3327,2764,77,4432,1678,239,2673,193,3329,1931,2932,451,2213,4354,969,4493,940,126,3954,3825,1061,2701,2834,2538,4525,2197,2793,457,2866,4318,2071,2723,2947,4246,2682,3797,764,2916,2155,18,90
7/13/2024,7,2024,1E+11,342,6,2417,6,3,12,3875,1031,153,1724,2894,1470,2721,4959,2139,4864,4773,1085,1905,1644,4309,4905,4762,3428,3623,4356,4262,3996,2953,3291,3006,1959,4603,1781,2077,2096,4900,3483,3068,4047,241,4013,2928,63,3893,2211,4580,3792,3159,2626,1163,628,1077,1773,3933,4415,3030,2897,1936,1100,851,1004,1682,10,138
11/8/2024,4,2024,1E+11,395,3,4922,5,4,12,1239,1861,4094,1887,688,3256,4095,1244,1781,2751,1926,2817,2021,2373,1451,2445,3181,2357,1812,4960,1091,2070,479,1855,1195,1426,4547,3879,4006,3303,1582,2657,2895,3018,655,331,3783,1327,108,3031,3869,3643,4656,3827,3092,4362,295,2891,186,677,4489,4522,2149,3277,2032,2438,4365,16,115
2/2/2024,9,2024,1E+11,372,9,781,18,4,12,4434,3835,2654,3805,4792,3810,1300,4921,802,3839,360,1484,2960,2273,974,3837,3305,4797,808,92,1259,3588,815,4931,1979,2230,2150,1538,449,2774,4545,3062,756,3039,4827,2141,638,1788,4843,2321,2884,3350,268,2600,542,3461,2188,1512,2838,1621,1725,323,2811,2852,4590,2350,1317,17,23
12/20/2024,8,2024,1E+11,522,18,4037,19,1,5,2851,889,2503,1447,2290,888,2419,2172,2888,4059,774,2862,3739,1975,3818,4376,1343,2052,3134,804,2010,1372,4408,868,2298,3277,2702,1154,2858,2020,3382,1752,2586,1764,863,2911,3432,65,2625,3132,1129,4278,1722,3955,2698,1099,4493,1903,165,4848,2355,935,184,1454,1928,4640,3393,16,24
10/2/2024,5,2024,1E+11,429,44,3771,10,2,4,1678,2321,3549,2896,4096,3740,3812,3214,294,97,1090,4668,2403,1941,3152,4177,1906,2378,4915,3428,2515,305,827,836,3486,4648,2436,971,3741,4381,2526,3097,1900,1488,680,337,3031,120,4174,362,1550,3112,2675,2799,4823,797,3172,2709,3898,3927,2428,987,3346,1646,230,1984,116,10,119
11/18/2024,6,2024,1E+11,61,40,3545,13,3,6,1670,977,3577,511,3994,419,4135,311,1936,1566,4282,4336,3982,2969,3479,1406,3514,183,247,1078,4127,2004,1803,2717,3773,1761,4924,3628,4350,1755,1167,943,2056,4817,3400,4385,4238,511,4381,1051,2595,3842,433,1126,3193,1144,912,297,1151,2060,4703,2994,26,466,131,1380,2688,4,146
4/28/2024,1,2024,1E+11,680,12,3112,10,1,13,624,126,3412,344,1749,1283,2336,4512,2363,4,2830,2693,859,1331,3644,3289,1358,3452,1882,4003,4463,1348,2956,3570,2891,1692,4546,104,1586,1055,2934,3076,1598,4282,2444,716,1201,4831,4548,1793,3387,3121,3523,3274,713,219,2240,3094,982,4830,3700,2184,2394,4141,1314,3693,1716,17,82
3/2/2024,1,2024,1E+11,601,40,4314,4,4,4,1765,4165,3272,1076,4789,148,3128,3947,4286,143,1547,4401,176,664,56,2607,2651,1828,1998,4401,4001,4576,1259,3105,4044,108,2423,2299,751,2884,1506,3515,2136,150,2670,3480,1787,4067,4994,3971,1184,1163,3485,652,4304,3995,4934,2768,1954,4382,4849,4478,4283,2920,1173,3047,1379,19,199
4/6/2024,12,2024,1E+11,613,43,2850,9,1,14,335,3827,3051,2245,4250,3570,4181,4880,373,3742,4765,419,2349,2977,4315,3419,7,4243,3807,1276,2046,3709,2305,4449,2515,705,1245,4873,924,4191,1298,350,3955,4001,2953,872,4914,852,1511,2061,3201,2562,2993,21,760,2753,2416,1246,2627,4767,2481,2170,2759,4853,618,4500,1238,18,178
10/23/2024,7,2024,1E+11,802,22,857,6,2,7,3427,4254,1189,3260,160,4707,930,4226,3989,2568,264,4532,757,3151,4791,2392,286,1135,2505,1131,1352,347,4323,433,1735,4282,394,2496,3161,4660,4052,1539,2453,3868,4949,1522,3684,3357,4326,3819,3379,2019,1108,707,3130,2177,3844,2634,3316,1836,3089,1396,4057,2971,3917,1551,1225,9,60
10/23/2024,10,2024,1E+11,547,15,2155,16,3,9,1146,2934,1298,188,364,1626,3444,2194,2891,3208,1457,2054,2789,2737,2655,648,4457,4148,2601,10,4735,1449,3092,1855,4503,2294,4065,1216,577,387,4888,4964,1634,3142,3727,1452,4176,1651,2724,998,4819,4298,2464,1409,1888,317,3165,2584,1149,4028,536,2476,4960,1370,4083,2773,4114,6,95
4/27/2024,8,2024,1E+11,271,24,2411,10,2,9,2578,3995,3274,369,202,1000,4360,4309,3461,579,1692,952,2320,4153,709,303,1231,704,4326,1434,1435,2909,1203,2312,3215,4102,1457,103,2263,607,3270,2207,1063,4517,642,1417,1680,723,2043,3549,1188,1931,1091,1262,2132,330,4567,2763,1959,4057,4487,4881,2731,80,2096,4817,458,18,155
11/23/2024,9,2024,1E+11,876,45,3626,2,1,8,2468,1419,56,2981,2601,263,3198,3449,2640,2311,4258,4282,2692,1720,1212,1938,3483,451,4628,1894,4055,4118,476,3647,3819,2098,4388,4126,221,1786,2921,4759,4198,498,3497,4087,736,4615,605,2722,4904,1058,723,4526,141,3615,4478,3596,2343,4827,2781,2974,281,1778,2806,1851,1004,2,39
5/13/2024,7,2024,1E+11,188,39,1536,0,1,6,4229,1316,2366,2629,1271,3358,1627,2781,366,3002,4579,4585,1052,3100,3517,3978,380,2242,2051,2311,3646,2146,192,4661,1840,4249,3621,2917,4833,4825,4053,3590,3677,3999,2674,342,4977,1830,1524,3093,4667,4960,1079,3420,1267,492,1647,4575,2665,22,2362,920,1285,2180,2041,455,2716,8,164
5/1/2024,12,2024,1E+11,470,22,1203,5,2,5,2023,3029,1820,2780,3943,1476,4592,1224,4660,106,43,2159,1287,1570,4429,4687,2282,661,4202,756,861,1393,3801,2086,4408,4056,1940,422,1386,3220,1136,246,2292,2971,3965,2108,1893,2077,2416,511,4347,2873,2316,3274,2316,1102,3434,1967,1845,4379,2952,1101,289,682,4796,1660,3177,11,72
3/3/2024,6,2024,1E+11,159,36,1625,18,4,1,3409,60,2577,865,2364,4723,1310,3235,2276,1821,1607,4491,3163,4884,2114,2926,898,4473,2057,4924,3419,740,2425,1904,2060,3698,3283,1375,379,1830,1583,1472,3787,1584,382,3681,4674,778,4113,3236,153,4465,1954,71,940,3465,228,3643,307,2324,2556,3137,4138,3000,932,385,1867,5,176
8/14/2024,2,2024,1E+11,79,26,1985,16,1,6,1710,2347,500,571,3160,970,2580,1024,1314,4874,1881,3225,4229,4502,3600,1050,2558,2481,180,2383,1715,3879,1970,2921,331,1975,2962,1375,1659,2669,3909,4812,2629,1295,1351,226,2985,189,794,2159,1042,977,3590,2846,2409,1380,2315,4995,4642,566,4414,2048,445,3456,3374,4869,4341,10,127
2/8/2024,11,2024,1E+11,549,27,3944,9,3,4,1205,2969,4945,954,293,868,4573,3304,4615,3928,4336,780,4198,3838,3651,740,803,3586,1854,4021,4323,2259,3709,3515,1336,1664,1850,3583,4359,2623,2343,3403,874,1975,3450,4932,2176,4598,4140,348,3183,1495,2203,3711,2871,1756,1737,640,2225,3628,1770,2172,12,2178,4301,523,3734,17,152
6/25/2024,7,2024,1E+11,650,11,2971,18,3,8,4656,1290,3163,2791,3944,900,405,2356,4107,308,40,2318,924,4989,3689,393,3739,1558,1831,3703,473,2423,1022,4189,2519,1696,3997,775,2583,2887,4864,2913,2416,2415,1846,3445,4772,352,4534,3598,1929,1943,4386,4239,323,2370,330,169,513,3550,4448,247,140,1030,162,1152,3941,18,193
6/10/2024,8,2024,1E+11,323,36,2815,18,4,8,1106,1058,3458,380,550,4441,3298,4106,892,2186,1267,2194,1152,1189,4289,2706,3637,1095,1167,1890,3115,3006,4834,1088,1490,3578,1016,2141,1577,437,1605,2148,3317,2939,4972,3229,576,1862,2753,2823,1559,1530,4208,4040,3671,2941,3745,4493,1232,4732,1473,1561,1297,4568,1006,2583,2369,14,140
9/19/2024,8,2024,1E+11,596,35,1439,14,3,12,795,4378,369,4045,1632,123,3475,1023,600,841,3121,2922,3797,2416,66,615,2820,623,3717,2428,3647,4357,2254,3820,1618,396,1115,67,3169,906,1968,824,255,431,1407,1265,2768,2215,2037,3682,605,2858,247,3081,3173,1624,3325,4493,2126,97,776,3517,467,2008,3998,3227,3380,8,89
3/13/2024,9,2024,1E+11,700,47,691,12,4,14,3492,4858,1268,4289,95,4042,4309,4952,554,2260,210,4516,913,3530,3154,2642,1980,4223,3101,4890,4532,2445,3208,2033,2177,845,2570,2179,4203,695,3092,2313,4516,3980,3739,4035,4961,4960,4044,547,88,2912,4774,2310,2170,291,1644,4787,1175,4131,1548,4712,4290,1487,4129,664,1621,14,75
7/18/2024,1,2024,1E+11,703,24,3134,8,4,13,656,2523,1293,4133,3255,4538,1476,2165,357,2974,4624,1333,686,322,2112,1093,2192,1427,2074,3765,2270,3079,4417,1392,3976,3651,3521,1294,4404,3259,4146,2027,3138,1560,2490,1929,3645,3616,2260,2628,1142,803,3907,3571,2003,4106,4124,3397,4436,4135,1505,2745,2106,993,4883,4748,2563,12,118
10/9/2024,11,2024,1E+11,850,35,3931,18,3,2,2389,2286,3990,2943,3681,4466,2843,3098,137,1463,4594,535,622,3616,3608,285,4383,3396,3524,4828,3408,2524,1710,736,1467,3785,4071,2365,300,4413,1454,4788,4687,326,1696,4714,3852,3244,4884,656,3371,4134,1974,946,4382,1752,4683,2431,2031,3912,2529,2742,2458,773,4493,2839,870,18,73
5/2/2024,5,2024,1E+11,771,12,2950,11,3,5,4635,1833,1480,2196,478,4927,1580,3764,1050,2247,3274,1454,2090,4489,3665,4622,1145,1330,3782,484,4852,4521,2951,1205,1007,1991,2438,4106,2630,726,82,4515,1189,4243,2791,768,3131,1455,2838,3381,2542,865,889,1940,2556,3155,0,2247,1767,1468,3486,1699,2231,4369,3097,3463,505,11,167
2/17/2024,4,2024,1E+11,36,28,2168,6,1,10,4360,3400,3496,1526,3673,1226,2266,4350,2543,115,1038,3647,18,2387,96,901,1423,601,4140,3909,52,1812,4469,1098,2316,3936,2461,1336,1654,2401,824,1160,1092,1300,2983,904,1497,4219,3663,564,952,3105,2946,2334,1599,4607,280,341,4421,477,396,2191,1334,3959,3695,3275,93,2,26
6/28/2024,6,2024,1E+11,842,40,3817,3,1,3,2284,1155,1411,2188,2629,4534,2381,2029,2646,2971,2455,4111,380,40,1151,4913,2513,2345,3546,1731,2371,1883,1932,2034,3734,903,2168,3406,2017,3502,1289,1229,958,1190,2391,1626,1111,4605,2174,4282,3763,1920,3958,1422,2759,1650,4465,3054,2559,31,725,1011,3398,1735,2616,2941,1851,11,197
5/5/2024,2,2024,1E+11,12,36,1369,3,3,2,3274,2375,2814,667,454,452,3651,2373,2337,3474,361,2348,3690,2230,4308,1103,3315,4911,3299,3930,2713,3563,2646,3290,2334,4718,4116,4807,2000,3611,260,2261,117,895,875,2476,4755,4050,3705,2472,3085,2732,1534,727,4180,3417,122,832,1084,3107,1929,558,1605,3092,1336,3074,1305,5,146
12/4/2024,12,2024,1E+11,879,33,433,6,2,4,4503,4371,3593,3620,2253,1464,0,4415,1150,3594,4839,2593,2027,480,672,2788,4465,4539,757,1679,4138,2628,2668,3723,161,580,4786,3322,3023,3364,896,2670,1457,19,4091,2176,467,3123,2986,1577,303,619,3479,3954,1395,3117,625,2269,1214,162,1746,2382,1896,3140,4985,1725,3291,7,127
12/13/2024,8,2024,1E+11,472,23,3515,15,4,11,2506,4378,2948,1956,1431,2858,4335,4215,1792,2538,2584,3594,3001,1086,4256,4595,4562,4158,3081,3801,3376,4290,3124,677,2265,4253,1669,4904,2506,129,3811,3013,3556,3324,3643,3552,2619,2820,2452,2828,2711,1992,2035,1821,1220,2471,1343,4404,1439,4308,3604,3264,3992,2291,2465,689,4431,10,177
10/4/2024,5,2024,1E+11,0,29,1788,4,1,5,2825,1278,3565,689,3916,2268,2438,27,879,1989,1724,3055,2394,761,3006,203,3936,4305,4470,1866,3672,4190,2021,4485,2642,2150,2472,300,1232,4735,4839,2436,3859,3551,3812,1142,4361,2247,3838,3627,139,3781,750,3637,2220,4164,2488,465,247,1287,2012,4603,2531,2355,1113,705,2665,9,198
5/4/2024,10,2024,1E+11,45,30,867,0,1,10,3228,3209,2319,1313,3892,844,3886,2051,1774,1171,544,2543,290,2380,1828,2862,4826,3308,4373,4044,2743,1267,3232,2434,3883,350,976,444,4285,3385,543,2409,1139,4883,802,4497,4741,1949,3603,2349,433,2951,2374,694,1045,4027,1430,3648,4260,2328,3870,1345,506,4470,3472,1073,3850,12,132
6/27/2024,2,2024,1E+11,775,19,3869,3,4,5,1669,2040,2661,2602,4767,1693,4603,4040,4911,3431,4113,563,2476,3209,3179,1543,2366,1620,2451,2361,4229,3511,1395,2766,3357,1508,2081,3839,1630,4247,26,2756,1111,134,1962,2624,4710,1910,3622,820,3307,3739,4485,2054,3133,378,4797,4795,3189,2097,2633,4773,1127,1772,421,1335,3909,1,195
7/10/2024,6,2024,1E+11,22,27,2814,8,4,4,3218,2453,4650,4375,3132,3710,2381,3163,2150,4286,402,2279,1296,1945,95,1563,4617,3111,3531,2925,2659,4702,4027,3901,3057,2168,2682,2690,4100,481,262,2267,1011,1869,4500,4077,4936,3889,2058,2215,1290,3161,2716,1251,479,1432,1422,4242,2312,1101,598,2477,4634,2961,3670,748,1239,2,61
5/6/2024,11,2024,1E+11,928,41,1648,10,1,10,245,4470,4152,620,1541,1128,489,1441,3685,1001,85,1929,2889,697,3642,2328,644,745,1151,1388,3020,2255,1252,3435,1068,815,2789,4058,2415,3632,2760,2730,4637,4703,4115,3266,3752,1171,763,3400,1582,3338,3768,830,1029,890,1530,4221,953,4984,1248,4197,301,2049,2883,1188,3798,14,137
8/1/2024,11,2024,1E+11,341,13,1283,2,4,9,4087,3047,859,4875,4502,1150,3211,260,999,2666,4577,3929,1597,3720,3598,4994,4074,3361,2262,166,135,599,3320,4896,2765,596,481,787,1973,4799,2134,1560,385,2834,4134,1504,501,4728,2958,377,1092,812,3965,4067,1379,4129,2289,3911,1274,1077,2998,4204,3217,2481,657,1497,3050,14,24
9/14/2024,12,2024,1E+11,221,45,1529,7,2,1,4059,66,2154,4361,4628,249,47,3166,770,4124,2311,3703,1752,3922,3103,777,2117,3666,1858,4392,118,3667,3485,1354,3134,3220,2150,3303,56,1470,2035,863,2798,819,3167,4783,3427,2545,639,4913,2377,482,2363,3332,2059,3617,3139,2911,3392,3640,3412,4950,4072,4005,4146,3032,2902,11,54
10/24/2024,1,2024,1E+11,557,37,397,8,4,7,1692,740,4803,3931,2512,221,3814,4875,2074,3918,2255,4600,2700,4427,470,764,1788,2754,1156,4305,157,2958,3836,3353,4090,2527,4565,276,2592,293,4156,1716,1265,1516,2213,1149,2171,2768,3426,1984,4804,3003,912,799,1713,3542,4523,1681,4311,4306,1794,570,4738,4397,967,423,2425,14,82
5/15/2024,12,2024,1E+11,30,21,2248,12,2,12,1916,3653,3792,3916,2980,1225,1452,3897,1110,1490,131,522,3122,2275,1873,490,4476,2208,3788,3742,2557,61,3114,3158,2506,674,2217,2651,2029,3900,3014,628,3792,555,221,865,686,916,3023,3195,4181,1117,1514,4183,3703,1263,799,4472,3796,2465,2532,4298,3049,2748,2278,2689,559,15,105
12/11/2024,2,2024,1E+11,155,10,3007,6,4,9,1816,3307,4258,2687,1020,3294,4269,4775,3500,4999,1117,3329,4983,3125,4982,3755,1343,1226,3058,2679,4338,2692,1113,2393,2425,42,671,4363,128,2961,1950,570,2223,529,2698,4719,2626,2371,1831,4712,1098,2135,3162,3768,1291,3217,1297,4710,2577,2265,2889,3536,1935,2819,4645,1149,2762,10,183
1/8/2024,7,2024,1E+11,618,21,2952,10,4,12,2199,4519,4757,1019,2328,3448,818,927,3246,3132,3545,3234,2997,4810,2802,3066,762,1503,395,44,933,2720,1855,1583,2560,1023,2285,819,2224,2590,3310,241,1739,414,4026,2283,2721,4362,2617,509,1854,2354,460,1643,1935,916,1790,226,3578,672,1297,358,2468,4732,1789,2319,1429,16,87
8/9/2024,11,2024,1E+11,545,48,3291,18,4,6,4264,2595,2515,911,1379,4207,537,2138,1629,420,4573,2899,2909,496,2367,3014,4355,4532,1675,3748,2428,3417,991,126,401,2283,1001,2224,3181,2191,2282,1616,1520,204,3004,4413,2900,4140,1544,3252,4262,4235,30,529,3226,1047,3462,1865,523,4025,457,149,2124,2249,2349,4489,3791,17,97
11/20/2024,1,2024,1E+11,56,6,1125,9,2,11,4979,1935,4579,4708,3509,4897,2105,2429,4831,2683,1061,3287,164,1633,4098,2766,2795,3995,3324,139,1458,1837,1646,298,3844,3140,4079,3342,4249,2058,4651,3590,3337,1088,240,3833,1508,2689,3316,2031,4892,3830,4126,3905,3093,1747,441,2466,3973,794,3680,2576,3525,1003,1732,3787,3492,15,194
9/20/2024,2,2024,1E+11,665,8,1799,16,4,10,4639,4703,1499,3757,2508,501,1712,1085,4315,4446,711,3294,4743,11,2894,2799,1836,1355,3563,3426,1853,4041,2331,4959,1948,4988,1231,4453,4028,1063,2101,356,2981,942,227,3970,1389,1449,1094,2673,2088,2791,295,1790,3516,4390,3367,3889,3882,2226,411,4116,3325,1602,2941,1635,2758,1,175
7/16/2024,10,2024,1E+11,63,3,2347,11,2,5,4367,1029,687,3289,579,3174,2379,3397,2263,3050,2589,1073,811,2056,2890,4018,71,355,1438,2308,2854,1469,677,292,2009,2609,2873,325,2857,4027,2647,2131,3827,2445,3234,3286,1905,4009,1562,1988,1706,1275,694,2098,4595,3570,853,3321,792,1514,4531,4083,2115,2921,1139,4925,3404,12,85
12/29/2024,6,2024,1E+11,576,19,1416,8,1,6,2752,4568,4934,3241,3504,1241,3430,2742,3614,1045,1262,2750,2371,3029,168,779,1803,1787,3055,2402,898,3532,1881,257,1559,2460,2858,234,2568,1258,4220,1136,4468,2666,3944,296,4206,2470,4227,2486,4236,8,814,4864,2746,1941,3694,971,384,4843,1618,4549,4813,4674,2087,4958,1939,18,186
6/4/2024,10,2024,1E+11,840,9,3524,3,1,4,2719,4306,51,1842,1310,630,2868,2486,4777,81,4034,301,1291,1490,1986,1887,2820,320,2733,4024,944,1523,4322,3071,1890,1404,1490,855,2909,4036,1445,4533,3608,4548,3466,2224,2310,3762,686,2124,329,4602,3843,3628,1335,2292,3280,4046,1364,3740,10,1528,1541,1163,2409,2628,2320,12,188
11/4/2024,2,2024,1E+11,508,5,2161,4,2,12,2967,4363,1830,3712,1021,3480,1145,3436,4844,396,1887,3677,3155,3536,4991,1000,4356,4065,4823,1688,4444,1041,3241,4786,4884,4331,2791,4042,2821,1556,4701,1618,278,3101,3764,3450,1427,4531,4270,3967,1382,3018,4819,446,4409,3480,242,2355,1708,3959,720,3515,1339,2901,4557,4399,3124,3,117
5/11/2024,3,2024,1E+11,19,43,1604,16,1,13,233,763,3201,1273,1766,3539,1817,2213,2647,2375,1410,3621,3775,3629,3857,2507,936,4613,901,4800,623,3909,4734,2725,2887,3922,696,2602,2787,2613,2657,4715,200,2074,3364,2465,4590,3921,2607,4028,1716,238,2457,1241,2108,4241,3995,2925,1622,3132,1605,2823,2964,145,2240,1949,4497,17,58
11/24/2024,10,2024,1E+11,555,30,75,8,2,7,4878,713,2269,1171,3800,568,569,2686,2534,1901,998,2147,797,2622,2632,2230,1631,4938,4244,2509,367,2715,4596,1697,4771,3415,767,3033,822,4645,2216,3824,1184,1847,3989,674,2697,2661,3698,66,1924,4923,4222,2770,2975,2188,653,4878,1169,4858,1239,2448,4795,1490,4988,1222,1948,8,140
6/27/2024,7,2024,1E+11,194,33,4298,7,3,9,3632,441,472,2546,138,1197,3293,127,2236,785,3714,1981,756,2208,1021,1440,3955,4165,4063,3870,4892,1677,4194,1204,3208,3964,2150,296,4429,4644,93,4603,2607,3108,2239,1894,4892,1753,2624,3779,1123,3610,4909,3498,1321,3318,4929,3124,2085,4176,3790,470,1512,4630,2624,3807,2610,12,157
4/14/2024,6,2024,1E+11,758,24,725,1,1,2,4645,1507,1824,1485,3986,879,547,2710,1419,651,3462,646,2478,4065,4866,3401,4095,4901,2879,1862,4199,3182,3382,2785,1295,4056,669,239,2555,3669,3277,518,2027,4839,2693,1377,1004,2604,2383,3778,4725,4402,3484,2705,4726,44,4101,1372,1148,119,4245,3992,1497,992,1182,2922,1312,1,65
11/11/2024,6,2024,1E+11,685,8,71,9,2,12,4303,2502,3690,4808,2397,810,817,826,1329,2594,2211,1063,205,4022,4237,680,859,248,2921,217,4931,3530,4620,4761,2986,4396,1890,1521,73,4117,950,4783,1038,2143,3711,2919,2542,3812,458,2350,3732,2587,2646,1308,2401,2676,2438,692,3103,4642,3643,4859,1682,994,4648,1753,2469,12,129
10/22/2024,9,2024,1E+11,331,43,1522,1,3,11,1138,292,1895,3436,2637,3929,998,3311,3184,4585,2858,1972,251,2550,4558,2407,3120,1006,577,850,239,4807,1500,242,3059,3418,2579,103,4838,63,2224,4213,620,165,760,2353,3800,3829,2546,3063,3207,3834,2653,1219,4574,4971,2897,3707,4967,1779,4866,595,1626,3548,4051,1035,1643,13,10
